0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
0.00	0.01	0.03	0.06	0.10	0.16	0.24	0.35	0.48	0.63	0.80	0.92	1.00
